pH,seed,time,n_stacks,platelets_in_stacks,largest_stack
10,112233,0.637999,0,0,0
10,112233,0.639999,0,0,0
10,112233,0.641999,0,0,0
10,112233,0.643999,0,0,0
10,112233,0.645999,0,0,0
10,112233,0.647999,0,0,0
10,112233,0.649999,0,0,0
10,112233,0.651999,0,0,0
10,112233,0.653999,0,0,0
10,112233,0.655999,0,0,0
10,112233,0.657999,0,0,0
10,112233,0.659999,0,0,0
10,112233,0.661999,0,0,0
10,112233,0.663999,0,0,0
10,112233,0.665999,0,0,0
10,112233,0.667999,0,0,0
10,112233,0.669999,0,0,0
10,112233,0.671999,0,0,0
10,112233,0.673999,0,0,0
10,112233,0.675999,0,0,0
10,112233,0.677999,0,0,0
10,112233,0.679999,0,0,0
10,112233,0.681999,0,0,0
10,112233,0.683999,0,0,0
10,112233,0.685999,0,0,0
10,112233,0.687999,0,0,0
10,112233,0.689999,0,0,0
10,112233,0.691999,0,0,0
10,112233,0.693999,0,0,0
10,112233,0.695999,0,0,0
10,112233,0.697999,0,0,0
10,112233,0.699999,0,0,0
10,112233,0.701999,0,0,0
10,112233,0.703999,0,0,0
10,112233,0.705999,0,0,0
10,112233,0.707999,0,0,0
10,112233,0.709999,0,0,0
10,112233,0.711999,0,0,0
10,112233,0.713999,0,0,0
10,112233,0.715999,0,0,0
10,112233,0.717999,0,0,0
10,112233,0.719999,0,0,0
10,112233,0.721999,0,0,0
10,112233,0.723999,0,0,0
10,112233,0.725999,0,0,0
10,112233,0.727999,0,0,0
10,112233,0.729999,0,0,0
10,112233,0.731999,0,0,0
10,112233,0.733999,0,0,0
10,112233,0.735999,0,0,0
10,112233,0.737999,0,0,0
10,112233,0.739999,0,0,0
10,112233,0.741999,0,0,0
10,112233,0.743999,0,0,0
10,112233,0.745999,0,0,0
10,112233,0.747999,0,0,0
10,112233,0.749999,0,0,0
10,112233,0.751999,0,0,0
10,112233,0.753999,0,0,0
10,112233,0.755999,0,0,0
10,112233,0.757999,0,0,0
10,112233,0.759999,0,0,0
10,112233,0.761999,0,0,0
10,112233,0.763999,0,0,0
10,112233,0.765999,0,0,0
10,112233,0.767999,0,0,0
10,112233,0.769999,0,0,0
10,112233,0.771999,0,0,0
10,112233,0.773999,0,0,0
10,112233,0.775999,0,0,0
10,112233,0.777999,0,0,0
10,112233,0.779999,0,0,0
10,112233,0.781999,0,0,0
10,112233,0.783999,0,0,0
10,112233,0.785999,0,0,0
10,112233,0.787999,0,0,0
10,112233,0.789999,0,0,0
10,112233,0.791999,0,0,0
10,112233,0.793999,0,0,0
10,112233,0.795999,0,0,0
10,112233,0.797999,0,0,0
10,112233,0.799999,0,0,0
10,112233,0.801999,0,0,0
10,112233,0.803999,0,0,0
10,112233,0.805999,0,0,0
10,112233,0.807999,0,0,0
10,112233,0.809999,0,0,0
10,112233,0.811999,0,0,0
10,112233,0.813999,0,0,0
10,112233,0.815999,0,0,0
10,112233,0.817999,0,0,0
10,112233,0.819999,0,0,0
10,112233,0.821999,0,0,0
10,112233,0.823999,0,0,0
10,112233,0.825999,0,0,0
10,112233,0.827999,0,0,0
10,112233,0.829999,0,0,0
10,112233,0.831999,0,0,0
10,112233,0.833999,0,0,0
10,112233,0.835999,0,0,0
10,112233,0.837999,0,0,0
10,112233,0.839999,0,0,0
10,112233,0.841999,0,0,0
10,112233,0.843999,0,0,0
10,112233,0.845999,0,0,0
10,112233,0.847999,0,0,0
10,112233,0.849999,0,0,0
10,112233,0.851999,0,0,0
10,112233,0.853999,0,0,0
10,112233,0.855999,0,0,0
10,112233,0.857999,0,0,0
10,112233,0.859999,0,0,0
10,112233,0.861999,0,0,0
10,112233,0.863999,0,0,0
10,112233,0.865999,0,0,0
10,112233,0.867999,0,0,0
10,112233,0.869999,0,0,0
10,112233,0.871999,0,0,0
10,112233,0.873999,0,0,0
10,112233,0.875999,0,0,0
10,112233,0.877999,0,0,0
10,112233,0.879999,0,0,0
10,112233,0.881999,0,0,0
10,112233,0.883999,0,0,0
10,112233,0.885999,0,0,0
10,112233,0.887999,0,0,0
10,112233,0.889999,0,0,0
10,112233,0.891999,0,0,0
10,112233,0.893999,0,0,0
10,112233,0.895999,0,0,0
10,112233,0.897999,0,0,0
10,112233,0.899999,0,0,0
10,112233,0.901999,0,0,0
10,112233,0.903999,0,0,0
10,112233,0.905999,0,0,0
10,112233,0.907999,0,0,0
10,112233,0.909999,0,0,0
10,112233,0.911999,0,0,0
10,112233,0.913999,0,0,0
10,112233,0.915999,0,0,0
10,112233,0.917999,0,0,0
10,112233,0.919999,0,0,0
10,112233,0.921999,0,0,0
10,112233,0.923999,0,0,0
10,112233,0.925999,0,0,0
10,112233,0.927999,0,0,0
10,112233,0.929999,0,0,0
10,112233,0.931999,0,0,0
10,112233,0.933999,0,0,0
10,112233,0.935999,0,0,0
10,112233,0.937999,0,0,0
10,112233,0.939999,0,0,0
10,112233,0.941999,0,0,0
10,112233,0.943999,0,0,0
10,112233,0.945999,0,0,0
10,112233,0.947999,0,0,0
10,112233,0.949999,0,0,0
10,112233,0.951999,0,0,0
10,112233,0.953999,0,0,0
10,112233,0.955999,0,0,0
10,112233,0.957999,0,0,0
10,112233,0.959999,0,0,0
10,112233,0.961999,0,0,0
10,112233,0.963999,0,0,0
10,112233,0.965999,0,0,0
10,112233,0.967999,0,0,0
10,112233,0.969999,0,0,0
10,112233,0.971999,0,0,0
10,112233,0.973999,0,0,0
10,112233,0.975999,0,0,0
10,112233,0.977999,0,0,0
10,112233,0.979999,0,0,0
10,112233,0.981999,0,0,0
10,112233,0.983999,0,0,0
10,112233,0.985999,0,0,0
10,112233,0.987999,0,0,0
10,112233,0.989999,0,0,0
10,112233,0.991999,0,0,0
10,112233,0.993999,0,0,0
10,112233,0.995999,0,0,0
10,112233,0.997999,0,0,0
10,112233,0.999999,0,0,0
10,1337212,0.0,2,4,2
10,1337212,0.001999,1,2,2
10,1337212,0.003999,0,0,0
10,1337212,0.005999,0,0,0
10,1337212,0.007999,0,0,0
10,1337212,0.009999,0,0,0
10,1337212,0.011999,0,0,0
10,1337212,0.013999,0,0,0
10,1337212,0.015999,0,0,0
10,1337212,0.017999,0,0,0
10,1337212,0.019999,0,0,0
10,1337212,0.021999,0,0,0
10,1337212,0.023999,0,0,0
10,1337212,0.025999,0,0,0
10,1337212,0.027999,0,0,0
10,1337212,0.029999,0,0,0
10,1337212,0.031999,0,0,0
10,1337212,0.033999,0,0,0
10,1337212,0.035999,0,0,0
10,1337212,0.037999,0,0,0
10,1337212,0.039999,0,0,0
10,1337212,0.041999,0,0,0
10,1337212,0.043999,0,0,0
10,1337212,0.045999,0,0,0
10,1337212,0.047999,0,0,0
10,1337212,0.049999,0,0,0
10,1337212,0.051999,0,0,0
10,1337212,0.053999,0,0,0
10,1337212,0.055999,0,0,0
10,1337212,0.057999,0,0,0
10,1337212,0.059999,0,0,0
10,1337212,0.061999,0,0,0
10,1337212,0.063999,0,0,0
10,1337212,0.065999,0,0,0
10,1337212,0.067999,0,0,0
10,1337212,0.069999,0,0,0
10,1337212,0.071999,0,0,0
10,1337212,0.073999,0,0,0
10,1337212,0.075999,0,0,0
10,1337212,0.077999,0,0,0
10,1337212,0.079999,0,0,0
10,1337212,0.081999,0,0,0
10,1337212,0.083999,0,0,0
10,1337212,0.085999,0,0,0
10,1337212,0.087999,0,0,0
10,1337212,0.089999,0,0,0
10,1337212,0.091999,0,0,0
10,1337212,0.093999,0,0,0
10,1337212,0.095999,0,0,0
10,1337212,0.097999,0,0,0
10,1337212,0.099999,0,0,0
10,1337212,0.101999,0,0,0
10,1337212,0.103999,0,0,0
10,1337212,0.105999,0,0,0
10,1337212,0.107999,0,0,0
10,1337212,0.109999,0,0,0
10,1337212,0.111999,0,0,0
10,1337212,0.113999,0,0,0
10,1337212,0.115999,0,0,0
10,1337212,0.117999,0,0,0
10,1337212,0.119999,0,0,0
10,1337212,0.121999,0,0,0
10,1337212,0.123999,0,0,0
10,1337212,0.125999,0,0,0
10,1337212,0.127999,0,0,0
10,1337212,0.129999,0,0,0
10,1337212,0.131999,0,0,0
10,1337212,0.133999,0,0,0
10,1337212,0.135999,0,0,0
10,1337212,0.137999,0,0,0
10,1337212,0.139999,1,2,2
10,1337212,0.141999,1,2,2
10,1337212,0.143999,1,2,2
10,1337212,0.145999,1,2,2
10,1337212,0.147999,1,2,2
10,1337212,0.149999,1,2,2
10,1337212,0.151999,0,0,0
10,1337212,0.153999,0,0,0
10,1337212,0.155999,0,0,0
10,1337212,0.157999,0,0,0
10,1337212,0.159999,0,0,0
10,1337212,0.161999,0,0,0
10,1337212,0.163999,0,0,0
10,1337212,0.165999,0,0,0
10,1337212,0.167999,0,0,0
10,1337212,0.169999,0,0,0
10,1337212,0.171999,0,0,0
10,1337212,0.173999,0,0,0
10,1337212,0.175999,0,0,0
10,1337212,0.177999,0,0,0
10,1337212,0.179999,0,0,0
10,1337212,0.181999,0,0,0
10,1337212,0.183999,0,0,0
10,1337212,0.185999,0,0,0
10,1337212,0.187999,0,0,0
10,1337212,0.189999,0,0,0
10,1337212,0.191999,0,0,0
10,1337212,0.193999,0,0,0
10,1337212,0.195999,0,0,0
10,1337212,0.197999,0,0,0
10,1337212,0.199999,0,0,0
10,1337212,0.201999,0,0,0
10,1337212,0.203999,0,0,0
10,1337212,0.205999,0,0,0
10,1337212,0.207999,0,0,0
10,1337212,0.209999,0,0,0
10,1337212,0.211999,0,0,0
10,1337212,0.213999,0,0,0
10,1337212,0.215999,0,0,0
10,1337212,0.217999,0,0,0
10,1337212,0.219999,0,0,0
10,1337212,0.221999,0,0,0
10,1337212,0.223999,0,0,0
10,1337212,0.225999,0,0,0
10,1337212,0.227999,0,0,0
10,1337212,0.229999,0,0,0
10,1337212,0.231999,0,0,0
10,1337212,0.233999,0,0,0
10,1337212,0.235999,0,0,0
10,1337212,0.237999,0,0,0
10,1337212,0.239999,0,0,0
10,1337212,0.241999,0,0,0
10,1337212,0.243999,0,0,0
10,1337212,0.245999,0,0,0
10,1337212,0.247999,0,0,0
10,1337212,0.249999,0,0,0
10,1337212,0.251999,0,0,0
10,1337212,0.253999,0,0,0
10,1337212,0.255999,0,0,0
10,1337212,0.257999,0,0,0
10,1337212,0.259999,0,0,0
10,1337212,0.261999,0,0,0
10,1337212,0.263999,0,0,0
10,1337212,0.265999,0,0,0
10,1337212,0.267999,0,0,0
10,1337212,0.269999,0,0,0
10,1337212,0.271999,0,0,0
10,1337212,0.273999,0,0,0
10,1337212,0.275999,0,0,0
10,1337212,0.277999,0,0,0
10,1337212,0.279999,0,0,0
10,1337212,0.281999,0,0,0
10,1337212,0.283999,0,0,0
10,1337212,0.285999,0,0,0
10,1337212,0.287999,0,0,0
10,1337212,0.289999,0,0,0
10,1337212,0.291999,0,0,0
10,1337212,0.293999,0,0,0
10,1337212,0.295999,0,0,0
10,1337212,0.297999,0,0,0
10,1337212,0.299999,0,0,0
10,1337212,0.301999,0,0,0
10,1337212,0.303999,0,0,0
10,1337212,0.305999,0,0,0
10,1337212,0.307999,0,0,0
10,1337212,0.309999,0,0,0
10,1337212,0.311999,0,0,0
10,1337212,0.313999,0,0,0
10,1337212,0.315999,0,0,0
10,1337212,0.317999,0,0,0
10,1337212,0.319999,0,0,0
10,1337212,0.321999,0,0,0
10,1337212,0.323999,0,0,0
10,1337212,0.325999,0,0,0
10,1337212,0.327999,0,0,0
10,1337212,0.329999,0,0,0
10,1337212,0.331999,0,0,0
10,1337212,0.333999,0,0,0
10,1337212,0.335999,0,0,0
10,1337212,0.337999,0,0,0
10,1337212,0.339999,0,0,0
10,1337212,0.341999,0,0,0
10,1337212,0.343999,0,0,0
10,1337212,0.345999,0,0,0
10,1337212,0.347999,0,0,0
10,1337212,0.349999,0,0,0
10,1337212,0.351999,0,0,0
10,1337212,0.353999,0,0,0
10,1337212,0.355999,0,0,0
10,1337212,0.357999,0,0,0
10,1337212,0.359999,0,0,0
10,1337212,0.361999,0,0,0
10,1337212,0.363999,0,0,0
10,1337212,0.365999,0,0,0
10,1337212,0.367999,0,0,0
10,1337212,0.369999,0,0,0
10,1337212,0.371999,0,0,0
10,1337212,0.373999,0,0,0
10,1337212,0.375999,0,0,0
10,1337212,0.377999,0,0,0
10,1337212,0.379999,0,0,0
10,1337212,0.381999,0,0,0
10,1337212,0.383999,0,0,0
10,1337212,0.385999,0,0,0
10,1337212,0.387999,0,0,0
10,1337212,0.389999,0,0,0
10,1337212,0.391999,0,0,0
10,1337212,0.393999,0,0,0
10,1337212,0.395999,0,0,0
10,1337212,0.397999,0,0,0
10,1337212,0.399999,0,0,0
10,1337212,0.401999,0,0,0
10,1337212,0.403999,0,0,0
10,1337212,0.405999,0,0,0
10,1337212,0.407999,0,0,0
10,1337212,0.409999,0,0,0
10,1337212,0.411999,0,0,0
10,1337212,0.413999,0,0,0
10,1337212,0.415999,0,0,0
10,1337212,0.417999,0,0,0
10,1337212,0.419999,0,0,0
10,1337212,0.421999,0,0,0
10,1337212,0.423999,0,0,0
10,1337212,0.425999,0,0,0
10,1337212,0.427999,0,0,0
10,1337212,0.429999,0,0,0
10,1337212,0.431999,0,0,0
10,1337212,0.433999,0,0,0
10,1337212,0.435999,0,0,0
10,1337212,0.437999,0,0,0
10,1337212,0.439999,0,0,0
10,1337212,0.441999,0,0,0
10,1337212,0.443999,0,0,0
10,1337212,0.445999,0,0,0
10,1337212,0.447999,0,0,0
10,1337212,0.449999,0,0,0
10,1337212,0.451999,0,0,0
10,1337212,0.453999,0,0,0
10,1337212,0.455999,0,0,0
10,1337212,0.457999,0,0,0
10,1337212,0.459999,0,0,0
10,1337212,0.461999,0,0,0
10,1337212,0.463999,0,0,0
10,1337212,0.465999,0,0,0
10,1337212,0.467999,0,0,0
10,1337212,0.469999,0,0,0
10,1337212,0.471999,0,0,0
10,1337212,0.473999,0,0,0
10,1337212,0.475999,0,0,0
10,1337212,0.477999,0,0,0
10,1337212,0.479999,0,0,0
10,1337212,0.481999,0,0,0
10,1337212,0.483999,0,0,0
10,1337212,0.485999,0,0,0
10,1337212,0.487999,0,0,0
10,1337212,0.489999,0,0,0
10,1337212,0.491999,0,0,0
10,1337212,0.493999,0,0,0
10,1337212,0.495999,0,0,0
10,1337212,0.497999,0,0,0
10,1337212,0.499999,0,0,0
10,1337212,0.501999,0,0,0
10,1337212,0.503999,0,0,0
10,1337212,0.505999,0,0,0
10,1337212,0.507999,0,0,0
10,1337212,0.509999,0,0,0
10,1337212,0.511999,0,0,0
10,1337212,0.513999,0,0,0
10,1337212,0.515999,0,0,0
10,1337212,0.517999,0,0,0
10,1337212,0.519999,0,0,0
10,1337212,0.521999,0,0,0
10,1337212,0.523999,0,0,0
10,1337212,0.525999,0,0,0
10,1337212,0.527999,0,0,0
10,1337212,0.529999,0,0,0
10,1337212,0.531999,0,0,0
10,1337212,0.533999,0,0,0
10,1337212,0.535999,0,0,0
10,1337212,0.537999,0,0,0
10,1337212,0.539999,0,0,0
10,1337212,0.541999,0,0,0
10,1337212,0.543999,0,0,0
10,1337212,0.545999,0,0,0
10,1337212,0.547999,0,0,0
10,1337212,0.549999,0,0,0
10,1337212,0.551999,0,0,0
10,1337212,0.553999,0,0,0
10,1337212,0.555999,0,0,0
10,1337212,0.557999,0,0,0
10,1337212,0.559999,0,0,0
10,1337212,0.561999,0,0,0
10,1337212,0.563999,0,0,0
10,1337212,0.565999,0,0,0
10,1337212,0.567999,0,0,0
10,1337212,0.569999,0,0,0
10,1337212,0.571999,0,0,0
10,1337212,0.573999,0,0,0
10,1337212,0.575999,0,0,0
10,1337212,0.577999,0,0,0
10,1337212,0.579999,0,0,0
10,1337212,0.581999,0,0,0
10,1337212,0.583999,0,0,0
10,1337212,0.585999,0,0,0
10,1337212,0.587999,0,0,0
10,1337212,0.589999,0,0,0
10,1337212,0.591999,0,0,0
10,1337212,0.593999,0,0,0
10,1337212,0.595999,0,0,0
10,1337212,0.597999,0,0,0
10,1337212,0.599999,0,0,0
10,1337212,0.601999,0,0,0
10,1337212,0.603999,0,0,0
10,1337212,0.605999,0,0,0
10,1337212,0.607999,0,0,0
10,1337212,0.609999,0,0,0
10,1337212,0.611999,0,0,0
10,1337212,0.613999,0,0,0
10,1337212,0.615999,0,0,0
10,1337212,0.617999,0,0,0
10,1337212,0.619999,0,0,0
10,1337212,0.621999,0,0,0
10,1337212,0.623999,0,0,0
10,1337212,0.625999,0,0,0
10,1337212,0.627999,0,0,0
10,1337212,0.629999,0,0,0
10,1337212,0.631999,0,0,0
10,1337212,0.633999,0,0,0
10,1337212,0.635999,0,0,0
10,1337212,0.637999,0,0,0
10,1337212,0.639999,0,0,0
10,1337212,0.641999,0,0,0
10,1337212,0.643999,0,0,0
10,1337212,0.645999,0,0,0
10,1337212,0.647999,0,0,0
10,1337212,0.649999,0,0,0
10,1337212,0.651999,0,0,0
10,1337212,0.653999,0,0,0
10,1337212,0.655999,0,0,0
10,1337212,0.657999,0,0,0
10,1337212,0.659999,0,0,0
10,1337212,0.661999,0,0,0
10,1337212,0.663999,0,0,0
10,1337212,0.665999,0,0,0
10,1337212,0.667999,0,0,0
10,1337212,0.669999,0,0,0
10,1337212,0.671999,0,0,0
10,1337212,0.673999,0,0,0
10,1337212,0.675999,0,0,0
10,1337212,0.677999,0,0,0
10,1337212,0.679999,0,0,0
10,1337212,0.681999,0,0,0
10,1337212,0.683999,0,0,0
10,1337212,0.685999,0,0,0
10,1337212,0.687999,0,0,0
10,1337212,0.689999,0,0,0
10,1337212,0.691999,0,0,0
10,1337212,0.693999,0,0,0
10,1337212,0.695999,0,0,0
10,1337212,0.697999,0,0,0
10,1337212,0.699999,0,0,0
10,1337212,0.701999,0,0,0
10,1337212,0.703999,0,0,0
10,1337212,0.705999,0,0,0
10,1337212,0.707999,0,0,0
10,1337212,0.709999,0,0,0
10,1337212,0.711999,0,0,0
10,1337212,0.713999,0,0,0
10,1337212,0.715999,0,0,0
10,1337212,0.717999,0,0,0
10,1337212,0.719999,0,0,0
10,1337212,0.721999,0,0,0
10,1337212,0.723999,0,0,0
10,1337212,0.725999,0,0,0
10,1337212,0.727999,0,0,0
10,1337212,0.729999,0,0,0
10,1337212,0.731999,0,0,0
10,1337212,0.733999,0,0,0
10,1337212,0.735999,0,0,0
10,1337212,0.737999,0,0,0
10,1337212,0.739999,0,0,0
10,1337212,0.741999,0,0,0
10,1337212,0.743999,0,0,0
10,1337212,0.745999,0,0,0
10,1337212,0.747999,0,0,0
10,1337212,0.749999,0,0,0
10,1337212,0.751999,0,0,0
10,1337212,0.753999,0,0,0
10,1337212,0.755999,0,0,0
10,1337212,0.757999,0,0,0
10,1337212,0.759999,0,0,0
10,1337212,0.761999,0,0,0
10,1337212,0.763999,0,0,0
10,1337212,0.765999,0,0,0
10,1337212,0.767999,0,0,0
10,1337212,0.769999,0,0,0
10,1337212,0.771999,0,0,0
10,1337212,0.773999,0,0,0
10,1337212,0.775999,0,0,0
10,1337212,0.777999,0,0,0
10,1337212,0.779999,0,0,0
10,1337212,0.781999,0,0,0
10,1337212,0.783999,0,0,0
10,1337212,0.785999,0,0,0
10,1337212,0.787999,0,0,0
10,1337212,0.789999,0,0,0
10,1337212,0.791999,0,0,0
10,1337212,0.793999,0,0,0
10,1337212,0.795999,0,0,0
10,1337212,0.797999,0,0,0
10,1337212,0.799999,0,0,0
10,1337212,0.801999,0,0,0
10,1337212,0.803999,0,0,0
10,1337212,0.805999,0,0,0
10,1337212,0.807999,0,0,0
10,1337212,0.809999,0,0,0
10,1337212,0.811999,0,0,0
10,1337212,0.813999,0,0,0
10,1337212,0.815999,0,0,0
10,1337212,0.817999,0,0,0
10,1337212,0.819999,0,0,0
10,1337212,0.821999,0,0,0
10,1337212,0.823999,0,0,0
10,1337212,0.825999,0,0,0
10,1337212,0.827999,0,0,0
10,1337212,0.829999,0,0,0
10,1337212,0.831999,0,0,0
10,1337212,0.833999,0,0,0
10,1337212,0.835999,0,0,0
10,1337212,0.837999,0,0,0
10,1337212,0.839999,0,0,0
10,1337212,0.841999,0,0,0
10,1337212,0.843999,0,0,0
10,1337212,0.845999,0,0,0
10,1337212,0.847999,0,0,0
10,1337212,0.849999,0,0,0
10,1337212,0.851999,0,0,0
10,1337212,0.853999,0,0,0
10,1337212,0.855999,0,0,0
10,1337212,0.857999,0,0,0
10,1337212,0.859999,0,0,0
10,1337212,0.861999,0,0,0
10,1337212,0.863999,0,0,0
10,1337212,0.865999,0,0,0
10,1337212,0.867999,0,0,0
10,1337212,0.869999,0,0,0
10,1337212,0.871999,0,0,0
10,1337212,0.873999,0,0,0
10,1337212,0.875999,0,0,0
10,1337212,0.877999,0,0,0
10,1337212,0.879999,0,0,0
10,1337212,0.881999,0,0,0
10,1337212,0.883999,0,0,0
10,1337212,0.885999,0,0,0
10,1337212,0.887999,0,0,0
10,1337212,0.889999,0,0,0
10,1337212,0.891999,0,0,0
10,1337212,0.893999,0,0,0
10,1337212,0.895999,0,0,0
10,1337212,0.897999,0,0,0
10,1337212,0.899999,0,0,0
10,1337212,0.901999,0,0,0
10,1337212,0.903999,0,0,0
10,1337212,0.905999,0,0,0
10,1337212,0.907999,0,0,0
10,1337212,0.909999,0,0,0
10,1337212,0.911999,0,0,0
10,1337212,0.913999,0,0,0
10,1337212,0.915999,0,0,0
10,1337212,0.917999,0,0,0
10,1337212,0.919999,0,0,0
10,1337212,0.921999,0,0,0
10,1337212,0.923999,0,0,0
10,1337212,0.925999,0,0,0
10,1337212,0.927999,0,0,0
10,1337212,0.929999,0,0,0
10,1337212,0.931999,0,0,0
10,1337212,0.933999,0,0,0
10,1337212,0.935999,0,0,0
10,1337212,0.937999,0,0,0
10,1337212,0.939999,0,0,0
10,1337212,0.941999,0,0,0
10,1337212,0.943999,0,0,0
10,1337212,0.945999,0,0,0
10,1337212,0.947999,0,0,0
10,1337212,0.949999,0,0,0
10,1337212,0.951999,0,0,0
10,1337212,0.953999,0,0,0
10,1337212,0.955999,0,0,0
10,1337212,0.957999,0,0,0
10,1337212,0.959999,0,0,0
10,1337212,0.961999,0,0,0
10,1337212,0.963999,0,0,0
10,1337212,0.965999,0,0,0
10,1337212,0.967999,0,0,0
10,1337212,0.969999,0,0,0
10,1337212,0.971999,0,0,0
10,1337212,0.973999,0,0,0
10,1337212,0.975999,0,0,0
10,1337212,0.977999,0,0,0
10,1337212,0.979999,0,0,0
10,1337212,0.981999,0,0,0
10,1337212,0.983999,0,0,0
10,1337212,0.985999,0,0,0
10,1337212,0.987999,0,0,0
10,1337212,0.989999,0,0,0
10,1337212,0.991999,0,0,0
10,1337212,0.993999,0,0,0
10,1337212,0.995999,0,0,0
10,1337212,0.997999,0,0,0
10,1337212,0.999999,0,0,0
